links_link,links_sujet,links_num,links_date,links_matiere,links_download_url
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2125&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=ead8516f2584f9383ab7f2bc7b38ce7a,حوادث مرور -تعويض عن الضرر الاقتصادي لورثة الهالك-شرط الكفالة -اثبات الكفالة,رقم القرار: 28792.16,التاريخ: 17.02.2016,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/28792.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2137&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9bd8249cb9fcbc7ae290ec6fbccd6874,-شخصي- طلاق للضرر- اسقاط التتبع من الزوج لا ينفي الضرر-العرض على النيابة العمومية غير مبرر باعتبار ان الابناء القصر ليسوا,رقم القرار: 28668.16,التاريخ: 17.02.2016,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/28668.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2139&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e5bd905581ed02229ad0235ee38e7db0,شخصي-طلاق للضرر -حجية الجزائي على المدني -انتفاء الجنحة الجزائية لا يفيد عدم حصول الضرر المدني,رقم القرار: 28664.16,التاريخ: 17.02.2016,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/28664.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2145&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=d62b146b8989193e6dfbd0e48f70bfb7,مدني عام - التصرف في الامراك المصادرة -مهام لجنة المصادرة -لجنة المصادرة لا تحل محل المحاكم في البت في الديون المتنازع في,رقم القرار: 30516.16,التاريخ: 17.02.2016,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/30516.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2039&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=6b017a0e8eb113db1e61956a307bbb70,اجتماعي -مرض مهني -التسوية الالية - المرحلة الصلحية -الصبغة الالزامية للمرحلة الصلحية,رقم القرار: 29078.16,التاريخ: 17.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29078.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2064&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=3a94c34c935f0210a92ec7589244b025,تجاري - امضاء عقد و اداء مال -تكييف المعاملة البنكية -الفرق بين القرض البنكي و الاعتماد البنكي - الفصل 705 و706 م ت,رقم القرار: 29445.16,التاريخ: 16.02.2016,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/29445.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2092&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2fc544ced3e894facbe62cbfc6af8039,استعجالي -رجوع في اذن على العريضة -اختصاص ترابي -الفصل 36 م م م ت -اختصاص المحاكم التي يوجد بدائرتها المنقول المتنازع فيه,رقم القرار: 31158.16,التاريخ: 16.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/31158.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2098&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=49d41e80d8aa5fda62c3edb96616a2f7,-استعجالي -خروج لعدم الصفة -صفة القيام بالدعوى -الفصل 19 م م م ت -الحائز عن حسن نية,رقم القرار: 29872.16,التاريخ: 16.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/29872.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2104&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2e8bbcb4e7c9378c02f76b84f5950655,اكرية - كراء اصل تجاري-الفصل 229 و231 م ت -شرط الكتابة لابرام عقد كراء الاصل التجاري,رقم القرار: 31696.16,التاريخ: 16.02.2016,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/31696.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2129&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=fdb13ba8da7924cb36ac6a8a4df3033a,حوادث مرور -حصول الحادث بسبب عيب خفي بالسيارة -رد ثمن السيارة بناء على المسؤولية التعاقدية لا يمس من الحق من جبر الضرر بن,رقم القرار: 26732.16,التاريخ: 16.02.2016,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/26732.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2149&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c68a5eaa7a35a7b8bd3d1b535c0aa00d,مدني عام -ابطال عقد هبة -هبة لغير وارث - البطلان الناشئ عن تعيب الرضا بسبب المرض والبطلان بسبب المرض المتصل بالموت-الفصل,رقم القرار: 27597.16,التاريخ: 16.02.2016,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/27597.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2164&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9c45368917fda870dd97b411e0d4cadb,عيني - شفعة الفصل 110 م ح ع -صفة الشفيع -انتقال حق الشفعة الى ورثة الشفيع,رقم القرار: 26063.16,التاريخ: 16.02.2016,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/26063.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2075&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=7d2836266fbe0319eca0f826dd2f6e9a,اجراءات مدنية -عدم امضاء محضر جلسة النطق بالحكم -الفصل 121 م م م ت -اجراء اساسي,رقم القرار: 33044.16,التاريخ: 15.02.2016,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/33044.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2110&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9ae4a56f10452fd3c6f28f6e7a93d6ec,-اكرية- كراء تجاري-صفة التاجر -الفصل 2 م ت - الترسيم بالسجل التجاري -قرينة بسيطة,رقم القرار: 28013.16,التاريخ: 15.02.2016,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/28013.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2032&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=6b30b2ec8ff2b8d1a32d56116650019c,اجتماعي -قانون الشغل - توزيع عبء الاثبات بين الاجير والمؤجر -التخلي التلقائي عن العمل,رقم القرار: 29982.16,التاريخ: 15.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29982.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2033&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=0abf6feff02c3048de49e5f81d38fa2d,اجتماعي -قانون الشغل -سلطة المؤجر في تغيير ساعات العمل -الفصل 85 و160 م ش -طرد تعسفي,رقم القرار: 29702.16,التاريخ: 12.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29702.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2040&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=4c91ec6534e4996f502d91170fad0cb2,اجتماعي -قانون الشغل- الفصل 344 م ش -عقد التدريب-طلب ارجاع العامل بعد القيام بالقضية الشغلية ينزل منزلة عرض جديد للعمل,رقم القرار: 29062.16,التاريخ: 12.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29062.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2045&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=563a7b363793d8873cb5cff1bcb2f787,اجتماعي -ضمان اجتماعي-نظام الجرايات في القطاع العمومي -الاعوان المشمولين بالتغطية - ضم الخدمات,رقم القرار: 28465.16,التاريخ: 12.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28465.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2146&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=eaa03071b1568cfedf3a8ea26ba58d52,مدني عام - رجوع في اذن على العريضة في تسمية مصفي تركة -الفصل 135 م ح ع - جواز تعيين مصفي من بين الورثة,رقم القرار: 30462.16,التاريخ: 11.02.2016,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/30462.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2061&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=d88623b0a5c7dfa5c275a834070fef21,تجاري -كتب ضمان لاول طلب- اتفاقية الامم المتحدة المتعلقة بالكفالات المستقلة وخطابات الاعتماد-التزامات البنك,رقم القرار: 31156.16,التاريخ: 10.02.2016,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/31156.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1610&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b20162f0df2f167ea56ca525f6fd2a21,- حوادث مرور- اضرار مادية بسيارة -الفصل 121 م ت -الفصل 83 م ا ع - لا مجال لاعتماد جدول تحديد المسؤوليات الملحق بالفصل 123 م ت,رقم القرار: 24666.16,التاريخ: 10.02.2016,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/24666.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2134&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=8d154df81ce5c0061bb3aa9d7a3f47b2,-شخصي -تقدير غرامات الطلاق-الفصل 31 م ا ش-المنظور في الضرر هو مدى وقعه على المتضررة دون الاعتماد على يسر الزوج كقاعدة لل,رقم القرار: 30203.16,التاريخ: 10.02.2016,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/30203-30204.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2060&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=97044391df19159b0842cf219568055d,تجاري -وكيل شركة مأجور -تكييف العلاقة الرابطة بين الوكيل والشركة -الفصل 112 و114 م ش ت -استحقاق الاجر عن الوكالة -تجديد الوكا,رقم القرار: 31726.16,التاريخ: 09.02.2016,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/31726.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2095&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c72773cca9da1c651b31591b19052638,استعجالي- رجوع في اذن على العريضة في ترسيم اعتراض تحفظي -الفصل 219 م م م ت -التاريخ المعتمد لاحتساب بداية سريان اجل طلب ال,رقم القرار: 30672.16,التاريخ: 09.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/30672.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2101&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2877d33b92e46322c738931eb8dc8c25,-استعجالي -الفصل201 م .م . م. ت - تدخل القاضي الاستعجالي لحفظ الحقوق والمصالح -تقدير الصبغة المتأكدة للطلب,رقم القرار: 28820.16,التاريخ: 09.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/28820.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2169&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=98a0c1385a600c3b45587d8a57d66e93,-عيني -شفعة -الفصل 115 جديد م ح ع -اجل القيام بالشفعة - اجل سقوط- عدم الاعلام بالشراء - تعذر الاعلام,رقم القرار: 24409.16,التاريخ: 09.02.2016,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/24409.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2031&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=058c5e0025e11e0376bf2a444a738163,-اجتماعي -قانون شغل- التخلي تلقائيا عن العمل- الغياب غير المبرر عن العمل -الفصل 14-5 م ش - تقدير الخطا الفادح,رقم القرار: 29983.16,التاريخ: 09.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29983.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2102&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=5d631b3acd7289621ef7790bb2f5ebe2,استعجالي -خروج لانتهاء المدة -الفصل 19 م م م ت-الفرق بين صفة القيام وصفة البقاء بالمحل,رقم القرار: 28508.16,التاريخ: 08.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/28508.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2160&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=12b8d32c95272ed621d7491666c50d71,عيني -تسجيل عقاري -تطبيق قاعدة التقادم المكسب على ملك الدولة الخاص,رقم القرار: 30036.16,التاريخ: 08.02.2016,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/30036.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2043&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=229cc37b7a239e0339d8c62128baac6f,-اجتماعي -قانون الشغل - طرد تعسفي- فترة التجربة في عقد الشغل محدد المدة- لا يجوز إدراج فترة تجربة عند تجديد عقود الشغل,رقم القرار: 28606.16,التاريخ: 08.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28606.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2047&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=caa7e62779094956c52fbe5c60cfd0af,-اجتماعي -قانون الشغل -اثبات العلاقة الشغلية -يمين استيفائية -508 م ا ع,رقم القرار: 28217.16,التاريخ: 08.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28217.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2034&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c01da54af304facc66897faa5d150cdb,اجتماعي- حادث شغل- جراية عمرية -العرض على اللجنة الطبية -مصاريف التداوي,رقم القرار: 29564.16,التاريخ: 05.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29564.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2038&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=d2a85f819d67ed6bead10365d7f13da7,اجتماعي - ضمان اجتماعي -التعديل الالي للجراية -الفصل 37 من القانون عدد 12 لسنة 1985-عناصر الاجر الخاضعة للحجز,رقم القرار: 29086.16,التاريخ: 05.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/29086.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2041&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=fdc6cd24ebd4413b4558e6ed6fedec19,اجتماعي -حادث شغل -الفصل 30 من القانون عدد 28 لسنة 1994 -نظام مصاريف الاختبار بطور التسوية الالية وبمرحلة التسوية القضائية,رقم القرار: 28924.16,التاريخ: 05.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28924.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2044&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=34282ed02433312a86aac9407f4a9346,-اجتماعي -ضمان اجتماعي- مخلفات جراية -قطاع خاص -الفصل 46 من الامر عدد 499 لسنة 1974- سقوط الحق,رقم القرار: 28576.16,التاريخ: 05.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28576.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2046&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=cb80f547dbab5f5692b2a20ffc0fc297,-اجتماعي -حادث شغل -التسوية الالية -واجب الاعلام -اجل الاعلام -الفصل 69 من قانون التعويض عن حوادث الشغل والامراض المهنية,رقم القرار: 28425.16,التاريخ: 05.02.2016,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/28425.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2063&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c1e6e05f67dc283b5e728259bbcb0ec0,تجاري -اتفاقية الحمل لحساب الغير -القانون عدد 117 لسنة 1994 المنظم لبورصة الاوراق المالية-النظام العام المالي -مدى خضوع الا,رقم القرار: 30519.16,التاريخ: 04.02.2016,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/30519.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2067&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=81c0725ad99644b795fb517fd52bbecb,تجاري- نقل بحري- عقد نقل بحري دولي-نقص طريق- مسؤولية الناقل البحري-اتفاقية هامبورغ -الفصل 145 م ت ب,رقم القرار: 27002.16,التاريخ: 04.02.2016,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/27002.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2105&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b63978f167a7f9a47b46046334d55117,اكرية -خروج لانتهاء المدة -كراء فلاحي -الفصل 3 من القانون عدد 30 لسنة 1987 -المدة الدنيا للكراء الفلاحي,رقم القرار: 30756.16,التاريخ: 04.02.2016,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/30756.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2106&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e54950c13dd799a6ed892793032b7a81,-اكرية -كراء تجاري -الفصل 23 من قانون الاكرية التجارية -الانفساخ الحتمي -الخلاص الفعلي,رقم القرار: 30509.19,التاريخ: 04.02.2016,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/30509.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2127&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=1c728b5ec1c28bfada5998088cb9ef82,حوادث مرور -الفصل 122 م ت - الخطأ الجسيم -عناصر الخطأ,رقم القرار: 28596.16,التاريخ: 04.02.2016,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/28596.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2072&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e6c568a631fbcf8a767e983e92edcc7d,اجراءات مدنية -يمين حاسمة-توجيه اليمين يغني عن بقية وسائل الاثبات -الفصل 505 م ا ع -اعلام الفرع الجهوي للمحامين عند القيام,رقم القرار: 24280.16,التاريخ: 03.02.2016,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/24280.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2094&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c7155390f9f4d77034844f1381114a95,استعجالي- اشكال تنفيذي -الفصل 33 م ش ت -ايقاف اعمال التنفيذ في حالة تصفية الشركة ضمانا للمساواة بين دائنيها,رقم القرار: 30674.16,التاريخ: 02.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/30674.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2099&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=503f596605f0748b92ac16c73d41cc9a,-استعجالي -تحكيم - تعيين محكم -الفصل 18 مجلة التحكيم-المرحلة الصلحية,رقم القرار: 29449.16,التاريخ: 02.02.2016,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/29449.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2155&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=4d55847f9151292b2d3d14d0eded3a51,مسؤولية مدنية-رفع مضرة -99 م ا ع -تعريف المضرة -ثبوت المضرة يقتضي ازالتها بقطع النظر عن تسبب الطالب في مخالفات الحقت ضررا,رقم القرار: 25349.16,التاريخ: 02.02.2016,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/25349.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2165&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2a3ddcf9690cd10eb1fb3d0f41bd1b43,عيني- شفعة -الفصل 111 م ح ع -عدم تأمين اجرة تحرير العقد,رقم القرار: 25939.16,التاريخ: 02.02.2016,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/25939.pdf
